6.600000e+00  1.296550e-01  3.702822e-01
6.700000e+00  1.436456e-01  3.562917e-01
6.800000e+00  1.583827e-01  3.415546e-01
6.900000e+00  1.737153e-01  3.262221e-01
7.000000e+00  1.894446e-01  3.104929e-01
7.100000e+00  2.053242e-01  2.946134e-01
7.200000e+00  2.210639e-01  2.788737e-01
7.300000e+00  2.363373e-01  2.636004e-01
7.400000e+00  2.507938e-01  2.491440e-01
7.500000e+00  2.640753e-01  2.358626e-01
7.600000e+00  2.758352e-01  2.241029e-01
7.700000e+00  2.857593e-01  2.141788e-01
7.800000e+00  2.935866e-01  2.063516e-01
7.900000e+00  2.991266e-01  2.008116e-01
8.000000e+00  3.022723e-01  1.976659e-01
8.100000e+00  3.030071e-01  1.969310e-01
8.200000e+00  3.014042e-01  1.985340e-01
8.300000e+00  2.976194e-01  2.023187e-01
8.400000e+00  2.918789e-01  2.080592e-01
8.500000e+00  2.844618e-01  2.154762e-01
8.600000e+00  2.756819e-01  2.242560e-01
8.700000e+00  2.658692e-01  2.340687e-01
8.800000e+00  2.553518e-01  2.445860e-01
8.900000e+00  2.444426e-01  2.554951e-01
9.000000e+00  2.334272e-01  2.665105e-01
9.100000e+00  2.225567e-01  2.773809e-01
9.200000e+00  2.120432e-01  2.878943e-01
9.300000e+00  2.020583e-01  2.978792e-01
9.400000e+00  1.927343e-01  3.072030e-01
9.500000e+00  1.841670e-01  3.157704e-01
9.600000e+00  1.764193e-01  3.235179e-01
9.700000e+00  1.695267e-01  3.304106e-01
9.800000e+00  1.635012e-01  3.364360e-01
9.900000e+00  1.583365e-01  3.416007e-01
1.000000e+01  1.540118e-01  3.459253e-01
1.010000e+01  1.504953e-01  3.494419e-01
1.020000e+01  1.477465e-01  3.521906e-01
1.030000e+01  1.457188e-01  3.542183e-01
1.040000e+01  1.443603e-01  3.555769e-01
1.050000e+01  1.436148e-01  3.563223e-01
1.060000e+01  1.434225e-01  3.565146e-01
1.070000e+01  1.437201e-01  3.562170e-01
1.080000e+01  1.444411e-01  3.554961e-01
1.090000e+01  1.455157e-01  3.544215e-01
1.100000e+01  1.468718e-01  3.530653e-01
1.110000e+01  1.484354e-01  3.515018e-01
1.120000e+01  1.501316e-01  3.498056e-01
1.130000e+01  1.518860e-01  3.480512e-01
1.140000e+01  1.536268e-01  3.463104e-01
1.150000e+01  1.552862e-01  3.446511e-01
1.160000e+01  1.568028e-01  3.431344e-01
1.170000e+01  1.581240e-01  3.418133e-01
1.180000e+01  1.592073e-01  3.407299e-01
1.190000e+01  1.600228e-01  3.399145e-01
1.200000e+01  1.605537e-01  3.393836e-01
1.210000e+01  1.607979e-01  3.391393e-01
1.220000e+01  1.607678e-01  3.391694e-01
1.230000e+01  1.604901e-01  3.394472e-01
1.240000e+01  1.600048e-01  3.399324e-01
1.250000e+01  1.593645e-01  3.405728e-01
1.260000e+01  1.586319e-01  3.413054e-01
1.270000e+01  1.578785e-01  3.420587e-01
1.280000e+01  1.571824e-01  3.427548e-01
1.290000e+01  1.566259e-01  3.433114e-01
1.300000e+01  1.562935e-01  3.436437e-01
1.310000e+01  1.562701e-01  3.436671e-01
1.320000e+01  1.566386e-01  3.432986e-01
1.330000e+01  1.574781e-01  3.424591e-01
1.340000e+01  1.588614e-01  3.410758e-01
1.350000e+01  1.608530e-01  3.390842e-01
1.360000e+01  1.635055e-01  3.364317e-01
1.370000e+01  1.668564e-01  3.330808e-01
1.380000e+01  1.709238e-01  3.290135e-01
1.390000e+01  1.757015e-01  3.242358e-01
1.400000e+01  1.811543e-01  3.187830e-01
1.410000e+01  1.872138e-01  3.127235e-01
1.420000e+01  1.937754e-01  3.061620e-01
1.430000e+01  2.006981e-01  2.992393e-01
1.440000e+01  2.078080e-01  2.921295e-01
1.450000e+01  2.149062e-01  2.850313e-01
1.460000e+01  2.217805e-01  2.781571e-01
1.470000e+01  2.282204e-01  2.717172e-01
1.480000e+01  2.340329e-01  2.659047e-01
1.490000e+01  2.390569e-01  2.608807e-01
1.500000e+01  2.431732e-01  2.567644e-01
1.510000e+01  2.463092e-01  2.536284e-01
1.520000e+01  2.484380e-01  2.514997e-01
1.530000e+01  2.495717e-01  2.503660e-01
1.540000e+01  2.497528e-01  2.501849e-01
1.550000e+01  2.490439e-01  2.508938e-01
1.560000e+01  2.475180e-01  2.524197e-01
1.570000e+01  2.452514e-01  2.546863e-01
1.580000e+01  2.423187e-01  2.576190e-01
1.590000e+01  2.387900e-01  2.611476e-01
1.600000e+01  2.347307e-01  2.652070e-01
1.610000e+01  2.302013e-01  2.697363e-01
1.620000e+01  2.252593e-01  2.746783e-01
1.630000e+01  2.199602e-01  2.799773e-01
1.640000e+01  2.143592e-01  2.855784e-01
1.650000e+01  2.085118e-01  2.914257e-01
1.660000e+01  2.024752e-01  2.974622e-01
1.670000e+01  1.963080e-01  3.036294e-01
1.680000e+01  1.900699e-01  3.098675e-01
1.690000e+01  1.838216e-01  3.161158e-01
1.700000e+01  1.776233e-01  3.223141e-01
1.710000e+01  1.715338e-01  3.284035e-01
1.720000e+01  1.656094e-01  3.343279e-01
1.730000e+01  1.599025e-01  3.400347e-01
1.740000e+01  1.544606e-01  3.454766e-01
1.750000e+01  1.493257e-01  3.506115e-01
1.760000e+01  1.445335e-01  3.554037e-01
1.770000e+01  1.401133e-01  3.598238e-01
1.780000e+01  1.360885e-01  3.638486e-01
1.790000e+01  1.324763e-01  3.674608e-01
1.800000e+01  1.292886e-01  3.706485e-01
1.810000e+01  1.265325e-01  3.734046e-01
1.820000e+01  1.242115e-01  3.757256e-01
1.830000e+01  1.223257e-01  3.776114e-01
1.840000e+01  1.208731e-01  3.790639e-01
1.850000e+01  1.198503e-01  3.800867e-01
1.860000e+01  1.192530e-01  3.806841e-01
1.870000e+01  1.190767e-01  3.808603e-01
1.880000e+01  1.193174e-01  3.806196e-01
1.890000e+01  1.199720e-01  3.799651e-01
1.900000e+01  1.210381e-01  3.788989e-01
1.910000e+01  1.225153e-01  3.774218e-01
1.920000e+01  1.244043e-01  3.755327e-01
1.930000e+01  1.267078e-01  3.732293e-01
1.940000e+01  1.294298e-01  3.705073e-01
1.950000e+01  1.325761e-01  3.673610e-01
1.960000e+01  1.361532e-01  3.637839e-01
1.970000e+01  1.401684e-01  3.597688e-01
1.980000e+01  1.446280e-01  3.553092e-01
1.990000e+01  1.495363e-01  3.504009e-01
2.000000e+01  1.548934e-01  3.450438e-01
2.010000e+01  1.606931e-01  3.392442e-01
2.020000e+01  1.669195e-01  3.330178e-01
2.030000e+01  1.735448e-01  3.263925e-01
2.040000e+01  1.805263e-01  3.194111e-01
2.050000e+01  1.878045e-01  3.121329e-01
2.060000e+01  1.953029e-01  3.046345e-01
2.070000e+01  2.029285e-01  2.970090e-01
2.080000e+01  2.105750e-01  2.893625e-01
2.090000e+01  2.181276e-01  2.818100e-01
2.100000e+01  2.254685e-01  2.744691e-01
2.110000e+01  2.324839e-01  2.674537e-01
2.120000e+01  2.390689e-01  2.608688e-01
2.130000e+01  2.451319e-01  2.548058e-01
2.140000e+01  2.505968e-01  2.493410e-01
2.150000e+01  2.554026e-01  2.445352e-01
2.160000e+01  2.595014e-01  2.404364e-01
2.170000e+01  2.628560e-01  2.370818e-01
2.180000e+01  2.654361e-01  2.345017e-01
2.190000e+01  2.672166e-01  2.327212e-01
2.200000e+01  2.681757e-01  2.317621e-01
2.210000e+01  2.682956e-01  2.316422e-01
2.220000e+01  2.675641e-01  2.323738e-01
2.230000e+01  2.659773e-01  2.339606e-01
2.240000e+01  2.635436e-01  2.363942e-01
2.250000e+01  2.602869e-01  2.396509e-01
2.260000e+01  2.562486e-01  2.436892e-01
2.270000e+01  2.514887e-01  2.484490e-01
2.280000e+01  2.460839e-01  2.538538e-01
2.290000e+01  2.401241e-01  2.598136e-01
2.300000e+01  2.337079e-01  2.662298e-01
2.310000e+01  2.269373e-01  2.730003e-01
2.320000e+01  2.199129e-01  2.800247e-01
2.330000e+01  2.127297e-01  2.872079e-01
2.340000e+01  2.054749e-01  2.944626e-01
2.350000e+01  1.982261e-01  3.017113e-01
2.360000e+01  1.910514e-01  3.088861e-01
2.370000e+01  1.840088e-01  3.159285e-01
2.380000e+01  1.771478e-01  3.227895e-01
2.390000e+01  1.705092e-01  3.294281e-01
2.400000e+01  1.641263e-01  3.358110e-01
2.410000e+01  1.580253e-01  3.419119e-01
2.420000e+01  1.522265e-01  3.477108e-01
2.430000e+01  1.467442e-01  3.531930e-01
2.440000e+01  1.415882e-01  3.583490e-01
2.450000e+01  1.367646e-01  3.631725e-01
2.460000e+01  1.322765e-01  3.676606e-01
2.470000e+01  1.281253e-01  3.718118e-01
2.480000e+01  1.243113e-01  3.756258e-01
2.490000e+01  1.208352e-01  3.791019e-01
2.500000e+01  1.176983e-01  3.822387e-01
2.510000e+01  1.149036e-01  3.850334e-01
2.520000e+01  1.124559e-01  3.874811e-01
2.530000e+01  1.103623e-01  3.895747e-01
2.540000e+01  1.086324e-01  3.913047e-01
2.550000e+01  1.072780e-01  3.926590e-01
2.560000e+01  1.063134e-01  3.936236e-01
2.570000e+01  1.057547e-01  3.941823e-01
2.580000e+01  1.056197e-01  3.943173e-01
2.590000e+01  1.059276e-01  3.940094e-01
2.600000e+01  1.066981e-01  3.932389e-01
2.610000e+01  1.079510e-01  3.919860e-01
2.620000e+01  1.097054e-01  3.902316e-01
2.630000e+01  1.119792e-01  3.879578e-01
2.640000e+01  1.147876e-01  3.851494e-01
2.650000e+01  1.181427e-01  3.817944e-01
2.660000e+01  1.220520e-01  3.778851e-01
2.670000e+01  1.265177e-01  3.734193e-01
2.680000e+01  1.315360e-01  3.684011e-01
2.690000e+01  1.370954e-01  3.628417e-01
2.700000e+01  1.431770e-01  3.567602e-01
2.710000e+01  1.497527e-01  3.501845e-01
2.720000e+01  1.567853e-01  3.431519e-01
2.730000e+01  1.642273e-01  3.357100e-01
2.740000e+01  1.720199e-01  3.279174e-01
2.750000e+01  1.800922e-01  3.198452e-01
2.760000e+01  1.883602e-01  3.115772e-01
2.770000e+01  1.967261e-01  3.032113e-01
2.780000e+01  2.050785e-01  2.948589e-01
2.790000e+01  2.132939e-01  2.866436e-01
2.800000e+01  2.212393e-01  2.786983e-01
2.810000e+01  2.287778e-01  2.711598e-01
2.820000e+01  2.357754e-01  2.641623e-01
2.830000e+01  2.421088e-01  2.578289e-01
2.840000e+01  2.476739e-01  2.522638e-01
2.850000e+01  2.523926e-01  2.475452e-01
2.860000e+01  2.562166e-01  2.437212e-01
2.870000e+01  2.591283e-01  2.408095e-01
2.880000e+01  2.611368e-01  2.388010e-01
2.890000e+01  2.622713e-01  2.376666e-01
2.900000e+01  2.625713e-01  2.373665e-01
2.910000e+01  2.620779e-01  2.378599e-01
2.920000e+01  2.608251e-01  2.391127e-01
2.930000e+01  2.588351e-01  2.411027e-01
2.940000e+01  2.561170e-01  2.438208e-01
2.950000e+01  2.526704e-01  2.472674e-01
2.960000e+01  2.484918e-01  2.514460e-01
2.970000e+01  2.435839e-01  2.563538e-01
2.980000e+01  2.379653e-01  2.619723e-01
2.990000e+01  2.316785e-01  2.682591e-01
3.000000e+01  2.247943e-01  2.751433e-01
3.010000e+01  2.174119e-01  2.825256e-01
3.020000e+01  2.096551e-01  2.902824e-01
3.030000e+01  2.016636e-01  2.982738e-01
3.040000e+01  1.935838e-01  3.063536e-01
3.050000e+01  1.855581e-01  3.143793e-01
3.060000e+01  1.777167e-01  3.222207e-01
3.070000e+01  1.701708e-01  3.297665e-01
3.080000e+01  1.630096e-01  3.369276e-01
3.090000e+01  1.562993e-01  3.436379e-01
3.100000e+01  1.500841e-01  3.498531e-01
3.110000e+01  1.443891e-01  3.555481e-01
3.120000e+01  1.392235e-01  3.607136e-01
3.130000e+01  1.345842e-01  3.653529e-01
3.140000e+01  1.304586e-01  3.694785e-01
3.150000e+01  1.268280e-01  3.731091e-01
3.160000e+01  1.236692e-01  3.762679e-01
3.170000e+01  1.209565e-01  3.789805e-01
3.180000e+01  1.186631e-01  3.812740e-01
3.190000e+01  1.167614e-01  3.831756e-01
3.200000e+01  1.152244e-01  3.847126e-01
3.210000e+01  1.140255e-01  3.859116e-01
3.220000e+01  1.131387e-01  3.867983e-01
3.230000e+01  1.125395e-01  3.873975e-01
3.240000e+01  1.122040e-01  3.877330e-01
3.250000e+01  1.121096e-01  3.878274e-01
3.260000e+01  1.122349e-01  3.877022e-01
3.270000e+01  1.125594e-01  3.873776e-01
3.280000e+01  1.130640e-01  3.868731e-01
3.290000e+01  1.137308e-01  3.862063e-01
3.300000e+01  1.145434e-01  3.853937e-01
3.310000e+01  1.154873e-01  3.844497e-01
3.320000e+01  1.165503e-01  3.833867e-01
3.330000e+01  1.177229e-01  3.822141e-01
3.340000e+01  1.189990e-01  3.809381e-01
3.350000e+01  1.203761e-01  3.795610e-01
3.360000e+01  1.218560e-01  3.780811e-01
3.370000e+01  1.234450e-01  3.764921e-01
3.380000e+01  1.251539e-01  3.747832e-01
3.390000e+01  1.269976e-01  3.729395e-01
3.400000e+01  1.289950e-01  3.709421e-01
3.410000e+01  1.311681e-01  3.687690e-01
3.420000e+01  1.335410e-01  3.663962e-01
3.430000e+01  1.361385e-01  3.637987e-01
3.440000e+01  1.389851e-01  3.609520e-01
3.450000e+01  1.421030e-01  3.578341e-01
3.460000e+01  1.455103e-01  3.544268e-01
3.470000e+01  1.492190e-01  3.507182e-01
3.480000e+01  1.532328e-01  3.467044e-01
3.490000e+01  1.575455e-01  3.423917e-01
3.500000e+01  1.621392e-01  3.377980e-01
3.510000e+01  1.669831e-01  3.329542e-01
3.520000e+01  1.720327e-01  3.279046e-01
3.530000e+01  1.772309e-01  3.227064e-01
3.540000e+01  1.825087e-01  3.174286e-01
3.550000e+01  1.877882e-01  3.121492e-01
3.560000e+01  1.929856e-01  3.069518e-01
3.570000e+01  1.980154e-01  3.019220e-01
3.580000e+01  2.027943e-01  2.971432e-01
3.590000e+01  2.072450e-01  2.926924e-01
3.600000e+01  2.113000e-01  2.886375e-01
3.610000e+01  2.149029e-01  2.850347e-01
3.620000e+01  2.180104e-01  2.819271e-01
3.630000e+01  2.205924e-01  2.793451e-01
3.640000e+01  2.226314e-01  2.773062e-01
3.650000e+01  2.241214e-01  2.758162e-01
3.660000e+01  2.250669e-01  2.748706e-01
3.670000e+01  2.254815e-01  2.744561e-01
3.680000e+01  2.253859e-01  2.745516e-01
3.690000e+01  2.248068e-01  2.751308e-01
3.700000e+01  2.237748e-01  2.761627e-01
3.710000e+01  2.223233e-01  2.776142e-01
3.720000e+01  2.204868e-01  2.794508e-01
3.730000e+01  2.182995e-01  2.816380e-01
3.740000e+01  2.157955e-01  2.841420e-01
3.750000e+01  2.130075e-01  2.869300e-01
3.760000e+01  2.099676e-01  2.899699e-01
3.770000e+01  2.067078e-01  2.932297e-01
3.780000e+01  2.032602e-01  2.966772e-01
3.790000e+01  1.996578e-01  3.002797e-01
3.800000e+01  1.959342e-01  3.040032e-01
3.810000e+01  1.921241e-01  3.078133e-01
3.820000e+01  1.882617e-01  3.116757e-01
3.830000e+01  1.843806e-01  3.155567e-01
3.840000e+01  1.805127e-01  3.194247e-01
3.850000e+01  1.766867e-01  3.232506e-01
3.860000e+01  1.729280e-01  3.270093e-01
3.870000e+01  1.692578e-01  3.306795e-01
3.880000e+01  1.656931e-01  3.342442e-01
3.890000e+01  1.622467e-01  3.376905e-01
3.900000e+01  1.589277e-01  3.410095e-01
3.910000e+01  1.557422e-01  3.441950e-01
3.920000e+01  1.526937e-01  3.472435e-01
3.930000e+01  1.497844e-01  3.501527e-01
3.940000e+01  1.470157e-01  3.529215e-01
3.950000e+01  1.443885e-01  3.555486e-01
3.960000e+01  1.419041e-01  3.580330e-01
3.970000e+01  1.395643e-01  3.603729e-01
3.980000e+01  1.373711e-01  3.625660e-01
3.990000e+01  1.353273e-01  3.646098e-01
4.000000e+01  1.334358e-01  3.665014e-01
4.010000e+01  1.316996e-01  3.682375e-01
4.020000e+01  1.301221e-01  3.698150e-01
4.030000e+01  1.287063e-01  3.712308e-01
4.040000e+01  1.274553e-01  3.724818e-01
4.050000e+01  1.263722e-01  3.735649e-01
4.060000e+01  1.254604e-01  3.744767e-01
4.070000e+01  1.247235e-01  3.752136e-01
4.080000e+01  1.241654e-01  3.757716e-01
4.090000e+01  1.237908e-01  3.761463e-01
4.100000e+01  1.236045e-01  3.763326e-01
4.110000e+01  1.236118e-01  3.763253e-01
4.120000e+01  1.238182e-01  3.761188e-01
4.130000e+01  1.242295e-01  3.757076e-01
4.140000e+01  1.248510e-01  3.750861e-01
4.150000e+01  1.256883e-01  3.742488e-01
4.160000e+01  1.267466e-01  3.731905e-01
4.170000e+01  1.280311e-01  3.719060e-01
4.180000e+01  1.295471e-01  3.703900e-01
4.190000e+01  1.313002e-01  3.686369e-01
4.200000e+01  1.332966e-01  3.666406e-01
4.210000e+01  1.355426e-01  3.643945e-01
4.220000e+01  1.380455e-01  3.618917e-01
4.230000e+01  1.408123e-01  3.591248e-01
4.240000e+01  1.438502e-01  3.560870e-01
4.250000e+01  1.471650e-01  3.527722e-01
4.260000e+01  1.507610e-01  3.491762e-01
4.270000e+01  1.546392e-01  3.452980e-01
4.280000e+01  1.587965e-01  3.411407e-01
4.290000e+01  1.632242e-01  3.367130e-01
4.300000e+01  1.679068e-01  3.320305e-01
4.310000e+01  1.728209e-01  3.271163e-01
4.320000e+01  1.779347e-01  3.220026e-01
4.330000e+01  1.832072e-01  3.167301e-01
4.340000e+01  1.885889e-01  3.113485e-01
4.350000e+01  1.940217e-01  3.059157e-01
4.360000e+01  1.994406e-01  3.004969e-01
4.370000e+01  2.047744e-01  2.951631e-01
4.380000e+01  2.099473e-01  2.899902e-01
4.390000e+01  2.148806e-01  2.850570e-01
4.400000e+01  2.194935e-01  2.804441e-01
4.410000e+01  2.237052e-01  2.762324e-01
4.420000e+01  2.274363e-01  2.725013e-01
4.430000e+01  2.306110e-01  2.693266e-01
4.440000e+01  2.331593e-01  2.667783e-01
4.450000e+01  2.350202e-01  2.649174e-01
4.460000e+01  2.361451e-01  2.637925e-01
4.470000e+01  2.365009e-01  2.634367e-01
4.480000e+01  2.360733e-01  2.638643e-01
4.490000e+01  2.348685e-01  2.650692e-01
4.500000e+01  2.329139e-01  2.670237e-01
4.510000e+01  2.302578e-01  2.696798e-01
4.520000e+01  2.269661e-01  2.729714e-01
4.530000e+01  2.231197e-01  2.768178e-01
4.540000e+01  2.188093e-01  2.811282e-01
4.550000e+01  2.141311e-01  2.858064e-01
4.560000e+01  2.091821e-01  2.907554e-01
4.570000e+01  2.040562e-01  2.958813e-01
4.580000e+01  1.988408e-01  3.010966e-01
4.590000e+01  1.936153e-01  3.063221e-01
4.600000e+01  1.884487e-01  3.114886e-01
4.610000e+01  1.834000e-01  3.165373e-01
4.620000e+01  1.785175e-01  3.214198e-01
4.630000e+01  1.738398e-01  3.260975e-01
4.640000e+01  1.693963e-01  3.305409e-01
4.650000e+01  1.652082e-01  3.347291e-01
4.660000e+01  1.612893e-01  3.386479e-01
4.670000e+01  1.576476e-01  3.422896e-01
4.680000e+01  1.542857e-01  3.456515e-01
4.690000e+01  1.512021e-01  3.487351e-01
4.700000e+01  1.483920e-01  3.515451e-01
4.710000e+01  1.458486e-01  3.540885e-01
4.720000e+01  1.435634e-01  3.563738e-01
4.730000e+01  1.415270e-01  3.584102e-01
4.740000e+01  1.397298e-01  3.602073e-01
4.750000e+01  1.381624e-01  3.617747e-01
4.760000e+01  1.368156e-01  3.631215e-01
4.770000e+01  1.356808e-01  3.642563e-01
4.780000e+01  1.347498e-01  3.651873e-01
4.790000e+01  1.340150e-01  3.659221e-01
4.800000e+01  1.334694e-01  3.664677e-01
4.810000e+01  1.331068e-01  3.668303e-01
4.820000e+01  1.329213e-01  3.670158e-01
4.830000e+01  1.329083e-01  3.670288e-01
4.840000e+01  1.330638e-01  3.668733e-01
4.850000e+01  1.333852e-01  3.665519e-01
4.860000e+01  1.338711e-01  3.660660e-01
4.870000e+01  1.345215e-01  3.654157e-01
4.880000e+01  1.353374e-01  3.645997e-01
4.890000e+01  1.363216e-01  3.636155e-01
4.900000e+01  1.374775e-01  3.624597e-01
4.910000e+01  1.388093e-01  3.611278e-01
4.920000e+01  1.403217e-01  3.596155e-01
4.930000e+01  1.420188e-01  3.579184e-01
4.940000e+01  1.439041e-01  3.560331e-01
4.950000e+01  1.459794e-01  3.539578e-01
4.960000e+01  1.482443e-01  3.516928e-01
4.970000e+01  1.506956e-01  3.492416e-01
4.980000e+01  1.533264e-01  3.466108e-01
4.990000e+01  1.561257e-01  3.438115e-01
5.000000e+01  1.590781e-01  3.408591e-01
5.010000e+01  1.621638e-01  3.377735e-01
5.020000e+01  1.653579e-01  3.345793e-01
5.030000e+01  1.686316e-01  3.313056e-01
5.040000e+01  1.719520e-01  3.279853e-01
5.050000e+01  1.752833e-01  3.246540e-01
5.060000e+01  1.785877e-01  3.213496e-01
5.070000e+01  1.818266e-01  3.181108e-01
5.080000e+01  1.849621e-01  3.149752e-01
5.090000e+01  1.879586e-01  3.119787e-01
5.100000e+01  1.907839e-01  3.091534e-01
5.110000e+01  1.934108e-01  3.065266e-01
5.120000e+01  1.958179e-01  3.041195e-01
5.130000e+01  1.979903e-01  3.019471e-01
5.140000e+01  1.999199e-01  3.000176e-01
5.150000e+01  2.016047e-01  2.983327e-01
5.160000e+01  2.030485e-01  2.968889e-01
5.170000e+01  2.042594e-01  2.956780e-01
5.180000e+01  2.052490e-01  2.946885e-01
5.190000e+01  2.060305e-01  2.939070e-01
5.200000e+01  2.066183e-01  2.933192e-01
5.210000e+01  2.070264e-01  2.929110e-01
5.220000e+01  2.072680e-01  2.926695e-01
5.230000e+01  2.073540e-01  2.925835e-01
5.240000e+01  2.072930e-01  2.926444e-01
5.250000e+01  2.070901e-01  2.928473e-01
5.260000e+01  2.067461e-01  2.931913e-01
5.270000e+01  2.062571e-01  2.936803e-01
5.280000e+01  2.056141e-01  2.943233e-01
5.290000e+01  2.048034e-01  2.951341e-01
5.300000e+01  2.038071e-01  2.961303e-01
5.310000e+01  2.026053e-01  2.973321e-01
5.320000e+01  2.011774e-01  2.987600e-01
5.330000e+01  1.995051e-01  3.004323e-01
5.340000e+01  1.975746e-01  3.023628e-01
5.350000e+01  1.953789e-01  3.045585e-01
5.360000e+01  1.929198e-01  3.070176e-01
5.370000e+01  1.902084e-01  3.097290e-01
5.380000e+01  1.872658e-01  3.126715e-01
5.390000e+01  1.841223e-01  3.158150e-01
5.400000e+01  1.808160e-01  3.191214e-01
5.410000e+01  1.773907e-01  3.225466e-01
5.420000e+01  1.738941e-01  3.260432e-01
5.430000e+01  1.703752e-01  3.295621e-01
5.440000e+01  1.668817e-01  3.330555e-01
5.450000e+01  1.634588e-01  3.364784e-01
5.460000e+01  1.601470e-01  3.397902e-01
5.470000e+01  1.569814e-01  3.429558e-01
5.480000e+01  1.539909e-01  3.459463e-01
5.490000e+01  1.511979e-01  3.487393e-01
5.500000e+01  1.486186e-01  3.513186e-01
5.510000e+01  1.462635e-01  3.536736e-01
5.520000e+01  1.441379e-01  3.557993e-01
5.530000e+01  1.422427e-01  3.576944e-01
5.540000e+01  1.405759e-01  3.593612e-01
5.550000e+01  1.391333e-01  3.608039e-01
5.560000e+01  1.379094e-01  3.620277e-01
5.570000e+01  1.368991e-01  3.630380e-01
5.580000e+01  1.360978e-01  3.638393e-01
5.590000e+01  1.355024e-01  3.644347e-01
5.600000e+01  1.351113e-01  3.648258e-01
5.610000e+01  1.349251e-01  3.650120e-01
5.620000e+01  1.349460e-01  3.649911e-01
5.630000e+01  1.351776e-01  3.647595e-01
5.640000e+01  1.356249e-01  3.643122e-01
5.650000e+01  1.362936e-01  3.636435e-01
5.660000e+01  1.371898e-01  3.627473e-01
5.670000e+01  1.383195e-01  3.616176e-01
5.680000e+01  1.396884e-01  3.602487e-01
5.690000e+01  1.413017e-01  3.586355e-01
5.700000e+01  1.431632e-01  3.567739e-01
5.710000e+01  1.452757e-01  3.546615e-01
5.720000e+01  1.476397e-01  3.522974e-01
5.730000e+01  1.502536e-01  3.496836e-01
5.740000e+01  1.531123e-01  3.468249e-01
5.750000e+01  1.562071e-01  3.437301e-01
5.760000e+01  1.595250e-01  3.404122e-01
5.770000e+01  1.630475e-01  3.368897e-01
5.780000e+01  1.667511e-01  3.331861e-01
5.790000e+01  1.706066e-01  3.293306e-01
5.800000e+01  1.745798e-01  3.253575e-01
5.810000e+01  1.786317e-01  3.213056e-01
5.820000e+01  1.827199e-01  3.172175e-01
